"sbd","toan","ngu_van","ngoai_ngu","vat_li","hoa_hoc","sinh_hoc","lich_su","dia_li","gdcd","ma_ngoai_ngu"
29004223,7.2,8,6.8,NA,NA,NA,7,7.25,7,"Cantonese"
29004228,7,7.75,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
29004279,8.6,9,6.2,NA,NA,NA,5.25,8,8,"Cantonese"
29004476,7.8,9,7.4,NA,NA,NA,9.25,9.25,9.75,"Cantonese"
29004540,4.6,7.75,6.2,NA,NA,NA,6.25,8.75,7.25,"Cantonese"
29004721,7.4,9,3.8,NA,NA,NA,NA,NA,NA,"Cantonese"
29006539,7.8,8.5,6.2,5.25,5.75,6.25,NA,NA,NA,"Cantonese"
29008304,8.2,8.75,9.4,NA,NA,NA,8,8,7.75,"Cantonese"
29010026,5.8,8,5.4,NA,NA,NA,NA,NA,NA,"Cantonese"
29010052,NA,8,6.6,NA,NA,NA,NA,9.25,NA,"Cantonese"
29014410,7.4,7.75,3.8,4.75,4.75,3.75,NA,NA,NA,"Cantonese"
29014627,7.8,9.5,8,NA,NA,NA,7.5,7.25,8.75,"Cantonese"
29014854,7.6,9.25,6.4,5.5,6.75,7.25,NA,NA,NA,"Cantonese"
29014872,7.4,9.25,5.8,7.75,9,8.5,NA,NA,NA,"Cantonese"
29015115,7,9,8,NA,NA,NA,9.5,9.5,9.5,"Cantonese"
29016934,7.2,9.5,7,NA,NA,NA,7.25,9.25,9,"Cantonese"
29016953,5.8,9,7.6,NA,NA,NA,7.75,7.5,8.5,"Cantonese"
29017100,8,9.25,7.6,NA,NA,NA,8.75,7.5,8.5,"Cantonese"
29017627,5.2,9,6.4,NA,NA,NA,7.75,7.25,8.25,"Cantonese"
29018166,7.6,8,7.8,7.25,8.5,6,NA,NA,NA,"Cantonese"
29018825,8.8,8.25,6.4,NA,NA,NA,NA,NA,NA,"Cantonese"
29019548,6.8,8.5,6.8,NA,NA,NA,NA,NA,NA,"Cantonese"
29020712,6.4,8.75,7.2,NA,NA,NA,6,5.25,8,"Cantonese"
29020745,7,8.5,6,NA,NA,NA,6,7.5,7.75,"Cantonese"
29020848,7.6,9,9.2,NA,NA,NA,8.5,5.5,8,"Cantonese"
29023172,7.6,9.5,5.6,NA,NA,NA,8,6.75,8.75,"Cantonese"
29023776,8.2,9,8,NA,NA,NA,8.5,8.75,9.25,"Cantonese"
29024619,8.6,9,7.4,NA,NA,NA,8,8.75,8.75,"Cantonese"
29027089,6.8,8.5,8,NA,NA,NA,7.25,6.25,8.5,"Cantonese"
29027294,8,8.75,6.8,NA,NA,NA,5.75,8.75,8.75,"Cantonese"
29028501,8,8.75,6.8,NA,NA,NA,8,7.5,9.25,"Cantonese"
29028976,8,7.75,5,8.5,8.25,7.25,NA,NA,NA,"Cantonese"
29030990,8.2,8.75,8,NA,NA,NA,8,9,9.25,"Cantonese"
29031122,8.2,9.25,8.6,NA,NA,NA,4.75,5.75,7.5,"Cantonese"
29031989,8.6,9,7.4,5,6,6.25,NA,NA,NA,"Cantonese"
29032413,6.8,8.75,8.2,8.25,3.75,5.25,NA,NA,NA,"Cantonese"
29032805,6.8,9,7.4,NA,NA,NA,7,7.75,8.5,"Cantonese"
29033323,7.8,9.5,8.6,NA,NA,NA,6.25,7,8.25,"Cantonese"
29033390,5.2,7.75,8.2,NA,NA,NA,NA,NA,NA,"Cantonese"
29033397,7.6,9,8.4,NA,NA,NA,9,7.75,9.75,"Cantonese"
29033564,4.6,8.75,7.4,NA,NA,NA,8.75,8.75,8.5,"Cantonese"
29034786,6.4,9,8.6,NA,NA,NA,6,8.5,7.25,"Cantonese"
29035746,6,8.75,9.2,NA,NA,NA,6.75,7,8.5,"Cantonese"
29036123,7.6,8.25,7.6,3,7,5.5,NA,NA,NA,"Cantonese"
30000208,8.6,8,3.6,NA,NA,NA,6.75,9.25,9.5,"Cantonese"
30000752,8.8,9,8.4,NA,NA,NA,9.5,9.75,9.5,"Cantonese"
30001707,6,8.5,8.4,NA,NA,NA,7,8.75,8.75,"Cantonese"
30002811,4.4,8.25,7,NA,NA,NA,7.25,7.75,9.25,"Cantonese"
30004553,7.6,9.25,6.6,NA,NA,NA,7.75,9,9.5,"Cantonese"
30005202,7,8.75,7.4,NA,NA,NA,8,9.25,9,"Cantonese"
30006392,6.2,8.75,8,NA,NA,NA,6.5,8.75,8.25,"Cantonese"
30006627,7.6,8.75,6,NA,NA,NA,8,9,9,"Cantonese"
30007262,4.8,9.5,7.4,NA,NA,NA,8,8,9,"Cantonese"
30008045,6.8,8.75,7.2,NA,NA,NA,8.75,8,9.5,"Cantonese"
30008190,8.4,9.5,7.6,NA,NA,NA,8,7.75,9,"Cantonese"
30008482,7.2,9.5,8.6,NA,NA,NA,9.5,10,9.75,"Cantonese"
30009145,7.8,9.5,9.8,NA,NA,NA,8.25,8.5,9.75,"Cantonese"
30009167,7.8,8.5,6.2,6.5,4.75,5,NA,NA,NA,"Cantonese"
30012431,7.4,8.25,4.8,NA,NA,NA,6.75,7.25,9.25,"Cantonese"
30013887,8.4,9,9,NA,NA,NA,9.5,8.25,9.75,"Cantonese"
30016311,8.4,9,9.4,NA,NA,NA,6.5,7.75,8,"Cantonese"
30016833,5.8,8.75,6.4,NA,NA,NA,7.5,8.5,8.5,"Cantonese"
30016884,7.2,9.25,8,NA,NA,NA,7.25,7.25,7.25,"Cantonese"
31003575,6.2,7.75,4.2,NA,NA,NA,7.25,7.25,7.75,"Cantonese"
31008757,8.2,7.75,9.6,NA,NA,NA,6,6,8.5,"Cantonese"
31009631,6.2,8.25,7.4,NA,NA,NA,6.25,7.5,7.75,"Cantonese"
31009696,5.8,8,7.4,NA,NA,NA,7.25,8.25,8.5,"Cantonese"
31010340,7.6,8.5,8.2,NA,NA,NA,9.5,9.5,9.5,"Cantonese"
32000023,7.8,9,7.6,NA,NA,NA,9,9.75,8.75,"Cantonese"
32000658,6.6,9.25,6.8,NA,NA,NA,8.5,8.75,8,"Cantonese"
32001065,7,7.75,6,NA,NA,NA,7.25,9,8,"Cantonese"
32001222,7.2,7.25,7.4,NA,NA,NA,7.25,7,6.5,"Cantonese"
32001291,7.2,8.75,7.4,NA,NA,NA,7.5,9,8.25,"Cantonese"
32001294,6,8.5,5.4,NA,NA,NA,7.5,7.5,7.75,"Cantonese"
32001441,7.2,9.25,8.2,NA,NA,NA,8.5,9,9.5,"Cantonese"
32001616,6.4,7.75,7,NA,NA,NA,5.75,5.25,7.75,"Cantonese"
32001617,7.6,8,8.4,NA,NA,NA,7.5,6.75,8.75,"Cantonese"
32002746,7.6,7.75,4.4,NA,NA,NA,8.25,7.75,8.75,"Cantonese"
32003022,4.4,6.5,4.6,NA,NA,NA,5.5,7.5,8.5,"Cantonese"
32003599,3.6,8,6,NA,NA,NA,6.5,9.5,8.5,"Cantonese"
32005121,6.2,7.5,5.8,NA,NA,NA,7.5,8.75,8.5,"Cantonese"
32005376,4.4,6.25,6.4,NA,NA,NA,5.75,6.75,8,"Cantonese"
32005527,6.2,7,5.8,NA,NA,NA,6.5,6.25,8.25,"Cantonese"
32005732,NA,6.25,5.8,NA,NA,NA,NA,6.5,NA,"Cantonese"
32006583,7.4,7.25,7.4,NA,NA,NA,8.25,6.75,6.75,"Cantonese"
32007902,7,8,7.2,NA,NA,NA,7.75,8.5,7.75,"Cantonese"
33000312,7.4,8.5,7.8,NA,NA,NA,8.25,7.5,9,"Cantonese"
33000314,8.2,9.25,8.4,NA,NA,NA,7,8.75,8.25,"Cantonese"
33001505,7.4,8.25,5,NA,NA,NA,NA,9.25,NA,"Cantonese"
33002216,8.4,8.5,6.4,NA,NA,NA,4.5,5.5,7.5,"Cantonese"
33002217,4.2,7.25,3.6,NA,NA,NA,3.75,5,6,"Cantonese"
33002377,6.4,8,7.2,NA,NA,NA,6.5,8.25,8,"Cantonese"
33002659,4.4,6.5,3.8,NA,NA,NA,5,6.25,9.5,"Cantonese"
33003013,8.2,9.75,9.2,NA,NA,NA,7.5,8,9.5,"Cantonese"
33003159,7.6,9.25,8.6,NA,NA,NA,8,7.5,9,"Cantonese"
33003528,5,8.5,7.8,NA,NA,NA,6.25,7.75,9.5,"Cantonese"
33004543,7.2,7,9,NA,NA,NA,6.25,7.25,7.75,"Cantonese"
33004978,7.2,8.75,9.6,6.5,5.5,7.5,NA,NA,NA,"Cantonese"
33005577,7.6,6,5.8,NA,NA,NA,6.25,7.5,8.25,"Cantonese"
33006799,6.4,8.5,6.6,NA,NA,NA,8.25,8.5,9.25,"Cantonese"
33006929,4.8,7.75,8,NA,NA,NA,9.25,9.25,8.75,"Cantonese"
33006932,7.6,8,9.2,4,2.75,5.25,NA,NA,NA,"Cantonese"
33007262,8.2,7.75,5,NA,NA,NA,4.75,7,8.25,"Cantonese"
33007932,6.4,6,5.4,NA,NA,NA,6.25,4.5,7.5,"Cantonese"
33008013,6.4,8,7,NA,NA,NA,5,7,8.25,"Cantonese"
33011351,6.6,7.25,6.8,6.75,5.25,4.25,NA,NA,NA,"Cantonese"
34001987,8,8.25,7.8,NA,NA,NA,NA,NA,NA,"Cantonese"
34003452,7,7,6,4,4.25,3,NA,NA,NA,"Cantonese"
34003453,8.2,7.75,7.8,5.75,6.25,6.25,NA,NA,NA,"Cantonese"
34003922,6.2,9,4.4,NA,NA,NA,6.75,7.25,8.5,"Cantonese"
34005177,6.2,6,5.2,NA,NA,NA,7,7,7.75,"Cantonese"
34005536,7.6,8,6.4,NA,NA,NA,7.25,8.5,9,"Cantonese"
34005656,7.2,8.75,7.4,NA,NA,NA,6,7.75,8.5,"Cantonese"
34005767,8,9,7.8,NA,NA,NA,7,7.25,8.5,"Cantonese"
34007076,6.8,7,7.8,NA,NA,NA,7.5,7,8,"Cantonese"
34007149,7.6,8.25,8.2,5.75,7,7,NA,NA,NA,"Cantonese"
34007335,6.8,7.25,6.4,NA,NA,NA,7.75,7.5,9,"Cantonese"
34008115,5.6,7.5,5.6,NA,NA,NA,8.5,8.75,9,"Cantonese"
34008205,6,9,3.8,NA,NA,NA,9,8.25,7.25,"Cantonese"
34008457,6.4,8.5,6.6,NA,NA,NA,5.5,6.5,7.75,"Cantonese"
34008522,5.2,7,7.6,NA,NA,NA,8.75,9,9,"Cantonese"
34008564,6.4,8.5,7.6,NA,NA,NA,8.5,8.75,8.75,"Cantonese"
34008609,7.4,8.5,7.8,NA,NA,NA,4.5,7.5,7.25,"Cantonese"
34008753,6.6,7.5,6.6,NA,NA,NA,6,6.75,7,"Cantonese"
34009453,8,8.25,9,NA,NA,NA,8,7.25,8.5,"Cantonese"
34009628,7.6,8.25,8,NA,NA,NA,9,7.75,9.25,"Cantonese"
34011246,5.2,7,6.2,NA,NA,NA,5,6.25,8.5,"Cantonese"
34011721,7.8,7,5.8,NA,NA,NA,4.75,6.5,6.75,"Cantonese"
34012686,7.4,6.25,5.8,NA,NA,NA,5.25,6.5,8.75,"Cantonese"
34013628,7.6,7.25,8.4,6.75,7.25,6.25,NA,NA,NA,"Cantonese"
34015202,7.8,7.75,6.4,NA,NA,NA,7,8.75,8.75,"Cantonese"
35000921,5.6,8.5,6,NA,NA,NA,7.75,7,7.5,"Cantonese"
35000949,6.2,8.25,4.4,NA,NA,NA,4.75,6,7.5,"Cantonese"
35002042,5.6,6,7.4,NA,NA,NA,6,6,8.75,"Cantonese"
35002658,6.8,8,5.4,NA,NA,NA,7.5,7.25,7.75,"Cantonese"
35002809,7.6,8.75,6,NA,NA,NA,8,8.5,8.5,"Cantonese"
35003579,6.8,8.75,7.6,5,6,5.75,NA,NA,NA,"Cantonese"
35005892,8.2,8.5,9.6,NA,NA,NA,8.75,9.5,9.75,"Cantonese"
35006471,5.8,7.5,7,NA,NA,NA,6.5,6.25,7.25,"Cantonese"
35006596,6.4,8.5,7.8,NA,NA,NA,6.75,7,8,"Cantonese"
35007781,6.6,8,8.4,NA,NA,NA,5.75,7,8.5,"Cantonese"
35007925,7.8,8.5,7.6,5,7.25,6.5,NA,NA,NA,"Cantonese"
35008104,8.4,9.25,8.2,7.25,6.5,6.75,NA,NA,NA,"Cantonese"
35008305,4.2,8.25,8.2,NA,NA,NA,6.5,7.5,7,"Cantonese"
35010823,7.2,8.75,8.2,NA,NA,NA,6.5,8.5,9.25,"Cantonese"
35010861,NA,7.5,9,NA,NA,NA,7.75,7.5,8.25,"Cantonese"
36001117,6.6,9,8.6,NA,NA,NA,8.75,9,9.25,"Cantonese"
36001447,5.8,6.5,5.2,NA,NA,NA,7,7,7.5,"Cantonese"
36004070,7.2,9,7.8,NA,NA,NA,7.5,8.75,9,"Cantonese"
36004150,5.4,8.5,8.8,7.5,7.25,5.75,NA,NA,NA,"Cantonese"
37000357,8.2,7.5,8.2,NA,NA,NA,NA,NA,NA,"Cantonese"
37002175,8.8,5,9.8,8.5,8,4.75,NA,NA,NA,"Cantonese"
37002601,6.2,7.25,4.2,NA,NA,NA,7.25,7.5,8.75,"Cantonese"
37003405,5.6,8,3,NA,NA,NA,7.5,7.75,8.25,"Cantonese"
37004628,7.8,8.5,6.2,5.5,4.75,4.5,NA,NA,NA,"Cantonese"
37004700,5.2,8,5.4,NA,NA,NA,9.25,8,7.75,"Cantonese"
37004939,7.6,7,7.6,7.75,6,7.25,NA,NA,NA,"Cantonese"
37009317,5.6,7.5,7.6,NA,NA,NA,8.75,8,9.75,"Cantonese"
37011026,8,9,9,NA,NA,NA,6.5,6.75,9,"Cantonese"
37012616,7.8,7.5,7.2,7.75,8,7.5,NA,NA,NA,"Cantonese"
37012765,8.2,9.25,8.4,6.25,7.75,7,NA,NA,NA,"Cantonese"
37012829,5.6,7.5,5.4,NA,NA,NA,7.25,7.5,7.75,"Cantonese"
37016219,5.6,7,6.4,NA,NA,NA,6,8.25,9,"Cantonese"
37016716,8,7.25,8.2,NA,NA,NA,7.25,6.25,9,"Cantonese"
38000218,6.4,8.25,6.8,5,3.25,4.25,NA,NA,NA,"Cantonese"
38002321,8.2,9.5,7.4,NA,NA,NA,8.25,9,8,"Cantonese"
38002632,8,9,7.6,5.5,6.5,7,NA,NA,NA,"Cantonese"
38004463,9,7.75,8.4,NA,NA,NA,8.75,9.25,8.75,"Cantonese"
38004801,8,9.5,8.6,NA,NA,NA,7.25,8.25,8.25,"Cantonese"
38007016,7.8,9,9,NA,NA,NA,7.25,7.5,8.75,"Cantonese"
38007431,7.2,7.75,4.4,4,6.5,7.5,NA,NA,NA,"Cantonese"
38007893,7.8,7.75,8.4,8.5,9.75,6.5,NA,NA,NA,"Cantonese"
38012634,7.6,8.75,7.4,NA,NA,NA,7.5,7.25,8.75,"Cantonese"
38013744,3,8.75,6.8,NA,NA,NA,7.25,6,8.25,"Cantonese"
38014643,7,8.75,7.8,NA,NA,NA,7,8.25,8.75,"Cantonese"
38014696,5.6,8.75,8.2,5,5.25,5.25,NA,NA,NA,"Cantonese"
39003515,7.8,7.75,7.8,7.5,8.5,6,NA,NA,NA,"Cantonese"
39006526,7.2,8.25,7.8,NA,NA,NA,7,6.5,8.25,"Cantonese"
39008948,7.4,7.75,7.4,7.75,6,7.25,NA,NA,NA,"Cantonese"
39009072,7.8,9,8,NA,NA,NA,7.25,7.25,7.75,"Cantonese"
39010121,7.8,8.25,8.8,NA,NA,NA,7.25,7.75,7.75,"Cantonese"
39010170,5.8,7,1.6,NA,NA,NA,5,7,7.25,"Cantonese"
40000434,6.4,7.5,6,NA,NA,NA,NA,NA,NA,"Cantonese"
40005946,7.6,8.5,7.8,2.75,2.75,6,NA,NA,NA,"Cantonese"
40006374,6.4,7.25,3.8,NA,NA,NA,NA,NA,NA,"Cantonese"
40006482,8.2,8.5,8,NA,NA,NA,6,7.5,9.5,"Cantonese"
40007133,7.2,7.5,7.8,NA,NA,NA,7.25,6.5,8,"Cantonese"
40007187,6.8,8.5,7.2,NA,NA,NA,6.75,8.25,9,"Cantonese"
40008747,7.8,9,6.8,4.75,4.5,7.5,NA,NA,NA,"Cantonese"
40010281,7,8.25,5,NA,NA,NA,6.75,7,8.5,"Cantonese"
40010689,5.6,6.5,5.4,NA,NA,NA,7.25,7.25,6.75,"Cantonese"
40011285,6,8.25,6.4,NA,NA,NA,7,9.5,8.25,"Cantonese"
40011714,7.8,8.5,5.6,NA,NA,NA,5.75,6.5,8,"Cantonese"
40015601,7.2,7.25,6.6,6.25,7.25,6,NA,NA,NA,"Cantonese"
40015828,7.6,6.25,2.8,NA,NA,NA,NA,NA,NA,"Cantonese"
40016382,2,4.25,4.6,NA,NA,NA,5,4.25,5.75,"Cantonese"
40017014,NA,5,2.4,NA,NA,NA,5,4.5,7.5,"Cantonese"
40017412,7.6,8.5,8.8,NA,NA,NA,6.75,6.75,8.5,"Cantonese"
40018082,3.4,6.75,2.8,NA,NA,NA,5.25,5.5,7.75,"Cantonese"
40018590,8,9,8,NA,NA,NA,6.25,7.25,8,"Cantonese"
40019487,8.2,9,9.2,NA,NA,NA,6.5,6.75,8.5,"Cantonese"
40019715,8.2,9.5,7.4,NA,NA,NA,5.25,6.5,8.25,"Cantonese"
40020639,5,6.5,4.4,NA,NA,NA,7.25,6.5,8,"Cantonese"
41002082,4,6.25,5.2,NA,NA,NA,6.5,7.25,9,"Cantonese"
41002199,5.4,7.83,4.4,NA,NA,NA,5.25,6,8,"Cantonese"
41002225,5.6,8.75,6.8,NA,NA,NA,6,9,8.25,"Cantonese"
41003131,6.6,7.25,6.6,NA,NA,NA,7.25,8.25,8.25,"Cantonese"
41003254,7,8.5,8.8,NA,NA,NA,NA,NA,NA,"Cantonese"
41005059,6.8,8,6.8,NA,NA,NA,5.25,7.5,8,"Cantonese"
41006062,7.4,9,6.4,NA,NA,NA,9.5,9.75,9.25,"Cantonese"
41006304,6.2,9,7.6,NA,NA,NA,7,6.75,9,"Cantonese"
41007099,7.2,7.75,7.4,5.75,5.75,5.5,NA,NA,NA,"Cantonese"
41008855,7.4,9,9.2,NA,NA,NA,9.75,8.75,9.25,"Cantonese"
41009507,6.2,8.5,7.6,NA,NA,NA,7,8.5,8.5,"Cantonese"
41009680,6.4,8.5,8.4,NA,NA,NA,NA,NA,NA,"Cantonese"
41009844,8,8.25,9.4,NA,NA,NA,5,7.25,8.25,"Cantonese"
41010072,7.2,9,8.2,6.25,5.75,6.25,NA,NA,NA,"Cantonese"
41010507,7.2,8.25,4.8,NA,NA,NA,9.25,8,7.75,"Cantonese"
41011815,7.2,8,6.8,NA,NA,NA,7.75,8.25,NA,"Cantonese"
41013609,7.6,6.75,8.8,7.25,8.25,6.25,NA,NA,NA,"Cantonese"
42000013,7,8.5,4,NA,NA,NA,7.25,8.75,7,"Cantonese"
42000789,8.4,6.75,6.8,NA,NA,NA,8.5,9.5,8.75,"Cantonese"
42000999,6.2,6,5.8,NA,NA,NA,7.25,8.75,9.25,"Cantonese"
42003207,7.8,8,7.4,7.5,7.75,6.5,NA,NA,NA,"Cantonese"
42003385,6.6,7.75,5.6,NA,NA,NA,6.5,6.5,8,"Cantonese"
42006300,8,9.5,9.4,NA,NA,NA,NA,NA,NA,"Cantonese"
42007933,7.4,9.5,8.8,NA,NA,NA,8,8,9.25,"Cantonese"
42011226,7.2,6.5,8.8,5.75,5.75,6.5,NA,NA,NA,"Cantonese"
42012699,6.6,6.25,5.4,NA,NA,NA,7.75,7.5,8,"Cantonese"
42015286,7.2,8.5,7.8,NA,NA,NA,8.25,9.25,10,"Cantonese"
43001157,8,5.5,6.8,7.75,9.5,7.25,NA,NA,NA,"Cantonese"
43001654,7.4,8.75,7.6,NA,NA,NA,7.5,8.75,9,"Cantonese"
43009444,6.8,8.75,8.2,6.5,5.5,7,NA,NA,NA,"Cantonese"
44000076,7.4,8.25,8.6,NA,NA,NA,9,8.75,8.75,"Cantonese"
44000701,8,7.25,8.2,NA,NA,NA,8.75,8,NA,"Cantonese"
44000724,6.4,8.75,7.8,NA,NA,NA,7.75,9.5,8.75,"Cantonese"
44001495,7,7.75,6,6,6.75,4.25,NA,NA,NA,"Cantonese"
44001997,7,8.5,8,NA,NA,NA,8.25,8.5,9,"Cantonese"
44002252,7.6,9.25,7.6,NA,NA,NA,9,9.75,9.25,"Cantonese"
44002360,7.2,9.5,7.2,NA,NA,NA,9.25,9.75,9.75,"Cantonese"
44002430,6.2,7.75,6.4,NA,NA,NA,9,8.75,8.25,"Cantonese"
44002981,8,9,8.4,NA,NA,NA,NA,NA,NA,"Cantonese"
44003005,7.2,8.5,9,NA,NA,NA,NA,NA,NA,"Cantonese"
44003627,8.2,7.25,8,NA,NA,NA,NA,NA,NA,"Cantonese"
44005352,6.8,6.5,6.2,NA,NA,NA,7.25,8,NA,"Cantonese"
44005525,7.4,6.75,8.8,NA,NA,NA,7.25,7.75,9,"Cantonese"
44006580,8,7.75,8.6,NA,NA,NA,9.25,9.25,9.5,"Cantonese"
44006636,7,8.5,7,NA,NA,NA,7,7.75,9.5,"Cantonese"
44006918,7,8,5.8,6,6.75,6.5,NA,NA,NA,"Cantonese"
44007711,7.2,7.5,8.8,NA,NA,NA,7.5,8,NA,"Cantonese"
44008434,7.4,7.5,7,NA,NA,NA,9,7.75,9,"Cantonese"
44008834,7,8.5,8.6,6,5.75,7,NA,NA,NA,"Cantonese"
44010230,6.8,6.5,6.6,NA,NA,NA,5.5,6.5,8.5,"Cantonese"
44011737,6.2,6.75,6.6,NA,NA,NA,4.75,7.25,NA,"Cantonese"
44012358,8.4,8.25,8.6,6.25,7.25,6.75,NA,NA,NA,"Cantonese"
44012560,6.6,7.5,5.4,NA,NA,NA,6.25,8,8.75,"Cantonese"
44012721,5.8,7.75,8,NA,NA,NA,6.5,7.75,8.5,"Cantonese"
44014011,7.8,8.5,8.8,NA,NA,NA,8.75,8.75,9,"Cantonese"
44014230,7.8,8,8.2,7.25,5.75,6.75,NA,NA,NA,"Cantonese"
45002764,7.8,8.5,9.2,NA,NA,NA,7.25,8,9,"Cantonese"
45002984,8.2,5.25,8.6,6.25,6.75,7.75,NA,NA,NA,"Cantonese"
45003393,7.4,8.75,7.4,4.25,6.75,6.75,NA,NA,NA,"Cantonese"
45003692,7,7.5,8,NA,NA,NA,5.5,6.5,7.5,"Cantonese"
45004294,6.2,6.25,6.2,NA,NA,NA,9,8.75,9,"Cantonese"
46000252,7.8,7,7.6,7,8.25,5.75,NA,NA,NA,"Cantonese"
46000761,7.6,7.5,5.2,NA,NA,NA,8,7,8,"Cantonese"
46002015,4.4,5.75,7.4,NA,NA,NA,5.75,7.5,7.25,"Cantonese"
46002361,8.2,8,8.8,NA,NA,NA,7.25,7.75,7.75,"Cantonese"
46002440,8.2,8,5.4,5.75,6.25,5.75,NA,NA,NA,"Cantonese"
46002519,6.8,7,8.2,NA,NA,NA,7.25,7.75,7.5,"Cantonese"
46005384,7.4,4.25,6,NA,NA,NA,NA,NA,NA,"Cantonese"
46005936,5.8,6.25,6.6,6.5,7.5,5.75,NA,NA,NA,"Cantonese"
46006052,8,7.5,9.6,5.25,7.25,4.25,NA,NA,NA,"Cantonese"
46006558,8,6.25,5.6,7.25,8,6.5,NA,NA,NA,"Cantonese"
46006674,8,6.75,9,NA,NA,NA,6.5,7.25,9,"Cantonese"
46006936,7.2,9,8,NA,NA,NA,9.75,9.75,9.75,"Cantonese"
46007699,5.6,7,3,NA,NA,NA,6.75,7,8.75,"Cantonese"
46007863,8.6,8.25,7.8,6.25,6.25,7.25,NA,NA,NA,"Cantonese"
46008708,6.6,8,5.4,NA,NA,NA,8,8.75,9.25,"Cantonese"
46009917,4.8,6.5,5,NA,NA,NA,5,6.25,6.75,"Cantonese"
47001575,7.8,8,8.2,NA,NA,NA,6.25,7.25,8.75,"Cantonese"
47003939,8.6,8,9,NA,NA,NA,7.75,9,8.5,"Cantonese"
47004851,6,6.75,7.6,NA,NA,NA,6.75,6,8,"Cantonese"
47008453,7.2,7.75,9,NA,NA,NA,5.5,6.25,8.5,"Cantonese"
47009120,7.2,7.25,9.2,8,5.5,7,NA,NA,NA,"Cantonese"
47009209,6.4,7,8.4,NA,NA,NA,8.25,8,8.5,"Cantonese"
48000450,7,6.25,7,NA,NA,NA,3.75,6.25,7,"Cantonese"
48000609,4.6,5.75,6.4,NA,NA,NA,6.25,5.75,6.25,"Cantonese"
48000665,6.6,6.75,4.4,NA,NA,NA,6.5,8.5,9,"Cantonese"
48000682,6.4,8.25,5.4,NA,NA,NA,6.25,6.5,8.5,"Cantonese"
48000962,6,6.25,5.6,NA,NA,NA,3.75,6.5,7.5,"Cantonese"
48001244,7.4,7.25,5.8,5,6.75,6.75,NA,NA,NA,"Cantonese"
48001550,7.6,7.25,7.6,6,8.25,6.25,NA,NA,NA,"Cantonese"
48001563,8,7.75,6.8,NA,NA,NA,6.75,7,7.75,"Cantonese"
48002335,5,5.5,4.6,NA,NA,NA,4,7.75,6.25,"Cantonese"
48002473,5.2,5.75,7,NA,NA,NA,6.75,7.5,8,"Cantonese"
48002843,6.8,7.5,4.6,NA,NA,NA,6.25,8.5,7.75,"Cantonese"
48002891,6.8,7.5,7.4,NA,NA,NA,7.25,7.5,6.75,"Cantonese"
48002905,5,6.5,6.6,NA,NA,NA,5.5,8,7.25,"Cantonese"
48002924,7,8,4.8,NA,NA,NA,6,8.5,8.75,"Cantonese"
48003027,4.6,6,1.6,NA,NA,NA,4.75,4,6.5,"Cantonese"
48003104,5.4,7,8.6,NA,NA,NA,5.5,6.25,8,"Cantonese"
48003114,4.8,6,6.2,NA,NA,NA,4.25,5.75,6.5,"Cantonese"
48003116,6,7.75,6.2,NA,NA,NA,7,7.75,8.5,"Cantonese"
48003226,5.8,6.75,8.2,NA,NA,NA,6,6.75,8,"Cantonese"
48003233,5.2,6.5,9.4,NA,NA,NA,5.5,7.25,7.25,"Cantonese"
48003267,7.2,6.25,8.2,NA,NA,NA,8.75,8.75,9.25,"Cantonese"
48003539,3.4,3.75,4.6,NA,NA,NA,5,7,7.75,"Cantonese"
48003583,5,6.25,5,NA,NA,NA,5.5,5.25,7.25,"Cantonese"
48003681,7.2,6.5,6.8,NA,NA,NA,8.25,8,8.25,"Cantonese"
48003737,5,5.5,4.8,NA,NA,NA,3.25,7.25,8.25,"Cantonese"
48003761,6.8,7,4.6,NA,NA,NA,8.25,8.5,8,"Cantonese"
48003772,6.4,7.75,7,NA,NA,NA,7.5,7.5,8,"Cantonese"
48003773,6,6,4.4,NA,NA,NA,7,6.75,8.5,"Cantonese"
48003777,5,5.5,6.2,NA,NA,NA,5.25,7.75,6.75,"Cantonese"
48003844,4.8,6.5,6.6,NA,NA,NA,6.25,8.5,8.5,"Cantonese"
48003921,6.6,6.5,7.2,NA,NA,NA,6.75,8.25,9.25,"Cantonese"
48003932,5.2,6,6.2,NA,NA,NA,5,6.25,7.5,"Cantonese"
48004013,6.6,8.5,7.2,NA,NA,NA,6.25,5,8,"Cantonese"
48004092,7.2,6,9.6,NA,NA,NA,7.5,8.25,8.75,"Cantonese"
48004858,4.6,6,3.8,NA,NA,NA,3.25,5.5,8.25,"Cantonese"
48004896,6.6,7.5,2.4,NA,NA,NA,6.5,7.5,8,"Cantonese"
48005190,5.4,6.75,7,NA,NA,NA,5.5,7,8.25,"Cantonese"
48005216,3.6,7.25,3.8,NA,NA,NA,3.5,7.5,7.5,"Cantonese"
48005217,6.2,7,8.2,NA,NA,NA,6.5,7.25,8.5,"Cantonese"
48005502,3.2,5,3.6,NA,NA,NA,4.75,6.75,6.75,"Cantonese"
48005615,6.4,7.5,6.4,NA,NA,NA,7,8.5,9,"Cantonese"
48005906,5.2,6.5,6.8,NA,NA,NA,5.25,6.25,6.5,"Cantonese"
48006074,6.8,8.5,7.4,NA,NA,NA,5.25,5.5,7.5,"Cantonese"
48006083,7.4,4,3.6,5,5.5,3.5,NA,NA,NA,"Cantonese"
